session_id,faculty_id,batch_id,session_alloc,session_role,session_date,session_taken,session_left,session_status
8186,1318,4091,0.5,Educator,2022-08-30,0.5,0.0,Completed
8187,4512,4376,0.75,Educator,2022-08-30,0.0,0.75,Pending
8188,5154,4180,0.5,Co-Educator,2022-08-30,0.0,0.5,Cancelled
8189,4932,4161,1.0,Educator,2022-08-30,1.0,0.0,Completed
8190,5886,4029,0.75,Co-Educator,2022-08-30,0.75,0.0,Completed
8191,5173,4240,0.25,Educator,2022-08-30,0.0,0.25,Cancelled
8192,5875,4004,0.5,Co-Educator,2022-08-30,0.5,0.0,Completed
8193,1896,4282,0.75,Co-Educator,2022-08-30,0.0,0.75,Cancelled
8194,1035,4204,1.0,Co-Educator,2022-08-30,0.0,1.0,Pending
8195,5115,4099,0.25,Educator,2022-08-30,0.1,0.15,Partial
8196,5091,4436,0.5,Co-Educator,2022-08-30,0.5,0.0,Completed
8197,4246,4470,0.5,Co-Educator,2022-08-30,0.5,0.0,Completed
8198,2665,4394,0.75,Co-Educator,2022-08-30,0.53,0.22,Partial
8199,5089,4370,0.5,Co-Educator,2022-08-30,0.5,0.0,Completed
8200,4782,4039,0.5,Co-Educator,2022-08-30,0.0,0.5,Pending
8201,3163,4428,0.5,Co-Educator,2022-08-30,0.5,0.0,Completed
8202,4524,4048,0.5,Co-Educator,2022-08-30,0.39,0.11,Partial
8203,5363,4454,0.75,Educator,2022-08-30,0.25,0.5,Partial
8204,3216,4284,1.0,Co-Educator,2022-08-30,1.0,0.0,Completed
8205,3195,4143,1.0,Co-Educator,2022-08-30,1.0,0.0,Completed
8206,2114,4399,1.0,Educator,2022-08-30,0.0,1.0,Pending
8207,3179,4232,1.0,Invigilator,2022-08-30,0.0,1.0,Pending
8208,3234,4019,0.25,Educator,2022-08-30,0.25,0.0,Completed
8209,3813,4377,0.75,Co-Educator,2022-08-30,0.75,0.0,Completed
8210,4563,4182,1.0,Educator,2022-08-31,0.34,0.66,Partial
8211,1660,4231,0.5,Co-Educator,2022-08-31,0.5,0.0,Completed
8212,4013,4021,0.75,Co-Educator,2022-08-31,0.75,0.0,Completed
8213,4955,4245,0.25,Co-Educator,2022-08-31,0.0,0.25,Cancelled
8214,2686,4063,0.25,Co-Educator,2022-08-31,0.0,0.25,Cancelled
8215,1782,4421,0.25,Co-Educator,2022-08-31,0.0,0.25,Pending
8216,5595,4318,0.5,Educator,2022-08-31,0.0,0.5,Pending
8217,2594,4064,1.0,Educator,2022-08-31,0.67,0.33,Partial
8218,5439,4020,0.25,Educator,2022-08-31,0.19,0.06,Partial
8219,4866,4243,1.0,Co-Educator,2022-08-31,1.0,0.0,Completed
8220,4689,4009,0.25,Co-Educator,2022-08-31,0.25,0.0,Completed
8221,1414,4152,0.25,Co-Educator,2022-08-31,0.08,0.17,Partial
8222,1546,4109,1.0,Educator,2022-08-31,0.0,1.0,Pending
8223,5683,4189,0.75,Co-Educator,2022-08-31,0.26,0.49,Partial
8224,3095,4486,0.5,Co-Educator,2022-08-31,0.0,0.5,Cancelled
8225,5491,4248,0.25,Educator,2022-08-31,0.25,0.0,Completed
8226,1797,4085,0.25,Co-Educator,2022-08-31,0.0,0.25,Pending
8227,5559,4113,0.25,Educator,2022-08-31,0.25,0.0,Completed
8228,1585,4212,0.75,Co-Educator,2022-08-31,0.75,0.0,Completed
8229,5738,4446,0.25,Educator,2022-08-31,0.0,0.25,Pending
8230,5384,4472,0.75,Co-Educator,2022-08-31,0.75,0.0,Completed
8231,4725,4263,0.75,Educator,2022-08-31,0.27,0.48,Partial
8232,1733,4002,1.0,Co-Educator,2022-08-31,1.0,0.0,Completed
8233,2412,4423,0.25,Co-Educator,2022-08-31,0.09,0.16,Partial
8234,4826,4498,0.5,Educator,2022-08-31,0.5,0.0,Completed
8235,4668,4208,0.5,Co-Educator,2022-08-31,0.0,0.5,Cancelled
8236,5700,4042,1.0,Co-Educator,2022-08-31,0.0,1.0,Cancelled
8237,1773,4398,0.5,Co-Educator,2022-08-31,0.19,0.31,Partial
8238,1391,4415,0.25,Co-Educator,2022-08-31,0.25,0.0,Completed
8239,1477,4157,1.0,Educator,2022-08-31,0.0,1.0,Pending
8240,3639,4267,0.5,Co-Educator,2022-08-31,0.5,0.0,Completed
8241,4975,4108,1.0,Educator,2022-08-31,1.0,0.0,Completed
8242,1124,4457,0.25,Educator,2022-08-31,0.25,0.0,Completed
8243,3222,4034,0.25,Co-Educator,2022-08-31,0.0,0.25,Cancelled
8244,1761,4311,1.0,Educator,2022-08-31,0.0,1.0,Cancelled
8245,2321,4084,0.25,Co-Educator,2022-08-31,0.25,0.0,Completed
8246,4799,4106,0.75,Educator,2022-08-31,0.0,0.75,Cancelled
8247,2673,4069,0.75,Educator,2022-08-31,0.75,0.0,Completed
8248,4914,4211,0.25,Educator,2022-08-31,0.0,0.25,Pending
8249,5993,4044,0.75,Co-Educator,2022-08-31,0.28,0.47,Partial
8250,3187,4071,0.75,Co-Educator,2022-08-31,0.38,0.37,Partial
8251,1578,4324,0.5,Educator,2022-08-31,0.0,0.5,Cancelled
8252,2975,4238,0.75,Invigilator,2022-08-31,0.75,0.0,Completed
8253,1673,4386,0.25,Co-Educator,2022-08-31,0.0,0.25,Cancelled
8254,2036,4102,0.25,Educator,2022-08-31,0.25,0.0,Completed
8255,5601,4235,0.75,Co-Educator,2022-08-31,0.75,0.0,Completed
8256,5225,4346,0.5,Educator,2022-08-31,0.5,0.0,Completed
8257,4329,4151,0.75,Educator,2022-08-31,0.0,0.75,Cancelled
8258,4259,4390,0.75,Co-Educator,2022-08-31,0.75,0.0,Completed
8259,5428,4220,0.75,Co-Educator,2022-08-31,0.0,0.75,Pending
8260,5046,4389,0.5,Educator,2022-08-31,0.33,0.17,Partial
8261,4351,4339,1.0,Co-Educator,2022-08-31,0.0,1.0,Cancelled
8262,1375,4041,1.0,Co-Educator,2022-08-31,1.0,0.0,Completed
8263,4467,4269,0.75,Educator,2022-08-31,0.75,0.0,Completed
8264,4831,4204,1.0,Co-Educator,2022-08-31,0.61,0.39,Partial
8265,5318,4195,0.75,Educator,2022-08-31,0.75,0.0,Completed
8266,5748,4491,0.5,Co-Educator,2022-08-31,0.5,0.0,Completed
8267,2941,4289,0.25,Educator,2022-08-31,0.25,0.0,Completed
8268,4470,4082,0.5,Educator,2022-08-31,0.0,0.5,Cancelled
8269,4795,4095,0.5,Educator,2022-08-31,0.24,0.26,Partial
8270,4811,4149,0.75,Co-Educator,2022-08-31,0.53,0.22,Partial
8271,3025,4335,0.25,Educator,2022-08-31,0.1,0.15,Partial
8272,4258,4351,0.75,Educator,2022-08-31,0.0,0.75,Cancelled
8273,4111,4221,0.5,Co-Educator,2022-08-31,0.5,0.0,Completed
8274,2314,4494,1.0,Educator,2022-08-31,0.32,0.68,Partial
8275,2288,4074,1.0,Co-Educator,2022-08-31,0.0,1.0,Pending
8276,3512,4190,1.0,Educator,2022-08-31,0.61,0.39,Partial
8277,4927,4024,0.75,Co-Educator,2022-08-31,0.34,0.41,Partial
8278,4107,4196,0.5,Educator,2022-08-31,0.5,0.0,Completed
8279,2043,4462,0.75,Educator,2022-08-31,0.43,0.32,Partial
8280,5433,4058,0.25,Co-Educator,2022-08-31,0.25,0.0,Completed
8281,3555,4379,0.5,Co-Educator,2022-08-31,0.27,0.23,Partial
8282,5408,4148,0.75,Co-Educator,2022-08-31,0.51,0.24,Partial
8283,2081,4173,0.25,Educator,2022-09-01,0.25,0.0,Completed
8284,5519,4434,0.75,Co-Educator,2022-09-01,0.75,0.0,Completed
8285,5856,4221,0.75,Co-Educator,2022-09-01,0.75,0.0,Completed
8286,2263,4273,0.75,Educator,2022-09-01,0.0,0.75,Cancelled
8287,4519,4211,0.25,Co-Educator,2022-09-01,0.13,0.12,Partial
8288,4037,4335,0.75,Educator,2022-09-01,0.45,0.3,Partial
8289,2481,4119,0.25,Educator,2022-09-01,0.18,0.07,Partial
8290,3557,4254,1.0,Co-Educator,2022-09-01,1.0,0.0,Completed
8291,3607,4487,1.0,Educator,2022-09-01,1.0,0.0,Completed
8292,2165,4046,0.75,Educator,2022-09-01,0.75,0.0,Completed
8293,3057,4478,0.5,Educator,2022-09-01,0.21,0.29,Partial
8294,3638,4441,0.5,Educator,2022-09-01,0.5,0.0,Completed
8295,1391,4136,0.75,Co-Educator,2022-09-01,0.34,0.41,Partial
8296,5069,4063,0.25,Co-Educator,2022-09-01,0.0,0.25,Pending
8297,4120,4442,0.75,Co-Educator,2022-09-01,0.0,0.75,Cancelled
8298,3627,4283,1.0,Educator,2022-09-01,0.0,1.0,Cancelled
8299,2179,4263,1.0,Co-Educator,2022-09-01,1.0,0.0,Completed
8300,3640,4449,0.5,Co-Educator,2022-09-01,0.5,0.0,Completed
8301,4906,4470,0.75,Co-Educator,2022-09-01,0.43,0.32,Partial
8302,4414,4245,0.75,Educator,2022-09-01,0.75,0.0,Completed
8303,3541,4020,0.75,Educator,2022-09-01,0.4,0.35,Partial
8304,3912,4204,0.5,Educator,2022-09-01,0.0,0.5,Pending
8305,1090,4087,0.5,Co-Educator,2022-09-01,0.27,0.23,Partial
8306,5774,4170,0.25,Co-Educator,2022-09-01,0.1,0.15,Partial
8307,4090,4426,1.0,Co-Educator,2022-09-01,0.8,0.2,Partial
8308,3350,4084,0.25,Educator,2022-09-01,0.19,0.06,Partial
8309,1439,4178,0.25,Educator,2022-09-01,0.25,0.0,Completed
8310,1165,4074,0.75,Educator,2022-09-01,0.0,0.75,Cancelled
8311,3135,4109,1.0,Educator,2022-09-01,0.0,1.0,Cancelled
8312,1140,4056,0.5,Co-Educator,2022-09-01,0.0,0.5,Pending
8313,1255,4483,0.5,Educator,2022-09-01,0.0,0.5,Cancelled
8314,1498,4118,0.75,Educator,2022-09-01,0.75,0.0,Completed
8315,3127,4375,0.25,Co-Educator,2022-09-01,0.25,0.0,Completed
8316,5560,4376,1.0,Co-Educator,2022-09-01,1.0,0.0,Completed
8317,2944,4333,1.0,Educator,2022-09-01,0.45,0.55,Partial
8318,4124,4196,0.5,Educator,2022-09-01,0.5,0.0,Completed
8319,5107,4103,0.75,Educator,2022-09-01,0.75,0.0,Completed
8320,1325,4367,0.75,Invigilator,2022-09-01,0.75,0.0,Completed
8321,3392,4450,0.25,Co-Educator,2022-09-01,0.25,0.0,Completed
8322,5824,4408,0.5,Co-Educator,2022-09-01,0.5,0.0,Completed
8323,1969,4394,0.75,Educator,2022-09-01,0.75,0.0,Completed
8324,3596,4166,0.75,Co-Educator,2022-09-02,0.75,0.0,Completed
8325,2905,4030,0.25,Educator,2022-09-02,0.0,0.25,Pending
8326,4490,4435,0.75,Educator,2022-09-02,0.75,0.0,Completed
8327,5081,4339,0.25,Educator,2022-09-02,0.08,0.17,Partial
8328,1478,4473,0.5,Educator,2022-09-02,0.0,0.5,Pending
8329,1381,4432,0.25,Educator,2022-09-02,0.17,0.08,Partial
8330,3994,4289,0.5,Educator,2022-09-02,0.5,0.0,Completed
8331,3204,4069,0.75,Educator,2022-09-02,0.75,0.0,Completed
8332,4304,4301,0.75,Co-Educator,2022-09-02,0.75,0.0,Completed
8333,3892,4390,0.75,Co-Educator,2022-09-02,0.27,0.48,Partial
8334,5395,4145,0.5,Educator,2022-09-02,0.5,0.0,Completed
8335,3911,4351,1.0,Educator,2022-09-02,1.0,0.0,Completed
8336,4423,4337,0.25,Educator,2022-09-02,0.25,0.0,Completed
8337,5939,4040,0.5,Educator,2022-09-02,0.0,0.5,Cancelled
8338,4602,4403,0.25,Co-Educator,2022-09-02,0.0,0.25,Pending
8339,3327,4214,1.0,Invigilator,2022-09-02,1.0,0.0,Completed
8340,2240,4475,0.75,Educator,2022-09-02,0.3,0.45,Partial
8341,2346,4343,0.25,Educator,2022-09-02,0.18,0.07,Partial
8342,3836,4380,0.5,Co-Educator,2022-09-02,0.0,0.5,Pending
8343,1156,4266,0.75,Co-Educator,2022-09-02,0.75,0.0,Completed
8344,4308,4316,1.0,Educator,2022-09-02,0.0,1.0,Pending
8345,4438,4421,0.25,Educator,2022-09-02,0.0,0.25,Pending
8346,1092,4312,0.25,Educator,2022-09-02,0.25,0.0,Completed
8347,5700,4229,0.75,Co-Educator,2022-09-02,0.75,0.0,Completed
8348,2313,4362,0.5,Co-Educator,2022-09-02,0.5,0.0,Completed
8349,1781,4047,0.5,Educator,2022-09-02,0.0,0.5,Pending
8350,3199,4185,0.5,Co-Educator,2022-09-02,0.5,0.0,Completed
8351,3120,4102,0.5,Educator,2022-09-02,0.27,0.23,Partial
8352,5595,4268,0.25,Educator,2022-09-02,0.14,0.11,Partial
8353,2515,4119,0.25,Co-Educator,2022-09-02,0.0,0.25,Cancelled
8354,2583,4458,0.25,Co-Educator,2022-09-02,0.0,0.25,Cancelled
8355,3134,4132,0.5,Co-Educator,2022-09-02,0.5,0.0,Completed
8356,1523,4352,1.0,Co-Educator,2022-09-02,1.0,0.0,Completed
8357,3648,4133,0.5,Co-Educator,2022-09-02,0.17,0.33,Partial
8358,2512,4236,0.75,Co-Educator,2022-09-02,0.75,0.0,Completed
8359,2319,4461,1.0,Educator,2022-09-02,0.0,1.0,Cancelled
8360,3597,4112,1.0,Co-Educator,2022-09-02,0.0,1.0,Cancelled
8361,2961,4334,0.75,Co-Educator,2022-09-02,0.44,0.31,Partial
8362,1102,4140,0.75,Educator,2022-09-02,0.27,0.48,Partial
8363,3878,4038,0.25,Educator,2022-09-02,0.25,0.0,Completed
8364,2020,4142,0.5,Co-Educator,2022-09-02,0.39,0.11,Partial
8365,5638,4003,0.25,Invigilator,2022-09-02,0.09,0.16,Partial
8366,2183,4150,0.5,Co-Educator,2022-09-02,0.0,0.5,Cancelled
8367,1512,4051,0.25,Educator,2022-09-02,0.25,0.0,Completed
8368,3292,4180,0.25,Educator,2022-09-02,0.15,0.1,Partial
8369,5841,4267,0.25,Educator,2022-09-02,0.0,0.25,Cancelled
8370,5518,4420,1.0,Co-Educator,2022-09-02,0.57,0.43,Partial
8371,2521,4039,0.25,Co-Educator,2022-09-05,0.1,0.15,Partial
8372,1212,4098,0.25,Educator,2022-09-05,0.2,0.05,Partial
8373,1483,4393,1.0,Educator,2022-09-05,1.0,0.0,Completed
8374,2592,4200,0.25,Educator,2022-09-05,0.25,0.0,Completed
8375,3274,4192,0.25,Educator,2022-09-05,0.14,0.11,Partial
8376,2037,4324,1.0,Co-Educator,2022-09-05,1.0,0.0,Completed
8377,2768,4090,1.0,Co-Educator,2022-09-05,0.0,1.0,Cancelled
8378,2700,4017,0.5,Educator,2022-09-05,0.23,0.27,Partial
8379,4697,4356,0.75,Co-Educator,2022-09-05,0.0,0.75,Cancelled
8380,4413,4055,0.25,Co-Educator,2022-09-05,0.11,0.14,Partial
8381,3341,4452,1.0,Educator,2022-09-05,0.44,0.56,Partial
8382,3422,4490,0.5,Co-Educator,2022-09-05,0.5,0.0,Completed
8383,4290,4134,0.25,Educator,2022-09-05,0.25,0.0,Completed
8384,2822,4136,0.25,Educator,2022-09-05,0.16,0.09,Partial
8385,4529,4022,0.75,Co-Educator,2022-09-05,0.75,0.0,Completed
8386,1080,4063,0.75,Educator,2022-09-05,0.0,0.75,Pending
8387,1557,4215,1.0,Co-Educator,2022-09-05,0.0,1.0,Pending
8388,3935,4128,0.25,Educator,2022-09-05,0.0,0.25,Pending
8389,4163,4057,0.5,Educator,2022-09-05,0.4,0.1,Partial
8390,5845,4450,0.25,Educator,2022-09-05,0.2,0.05,Partial
8391,5737,4476,0.75,Educator,2022-09-05,0.35,0.4,Partial
8392,2686,4106,1.0,Co-Educator,2022-09-05,0.5,0.5,Partial
8393,3970,4225,0.5,Educator,2022-09-05,0.0,0.5,Cancelled
8394,3999,4272,0.75,Co-Educator,2022-09-05,0.5,0.25,Partial
8395,1136,4252,1.0,Co-Educator,2022-09-05,1.0,0.0,Completed
8396,3695,4481,0.5,Educator,2022-09-05,0.38,0.12,Partial
8397,2136,4446,0.75,Co-Educator,2022-09-05,0.75,0.0,Completed
8398,1235,4380,1.0,Co-Educator,2022-09-05,0.63,0.37,Partial
8399,3728,4015,1.0,Co-Educator,2022-09-05,1.0,0.0,Completed
8400,4554,4399,1.0,Educator,2022-09-05,0.0,1.0,Pending
8401,4570,4361,1.0,Co-Educator,2022-09-05,0.64,0.36,Partial
8402,1845,4243,0.75,Co-Educator,2022-09-05,0.6,0.15,Partial
8403,4793,4250,0.25,Educator,2022-09-05,0.0,0.25,Pending
8404,4688,4313,1.0,Co-Educator,2022-09-05,1.0,0.0,Completed
8405,5970,4014,1.0,Educator,2022-09-05,0.71,0.29,Partial
8406,4339,4438,0.75,Co-Educator,2022-09-05,0.0,0.75,Cancelled
8407,3707,4341,0.25,Co-Educator,2022-09-05,0.11,0.14,Partial
8408,1009,4089,0.5,Educator,2022-09-05,0.0,0.5,Cancelled
8409,2280,4235,0.25,Co-Educator,2022-09-05,0.25,0.0,Completed
8410,4543,4036,0.25,Co-Educator,2022-09-05,0.0,0.25,Cancelled
8411,4007,4310,0.75,Co-Educator,2022-09-06,0.31,0.44,Partial
8412,1191,4168,0.5,Co-Educator,2022-09-06,0.0,0.5,Cancelled
8413,5901,4338,0.75,Co-Educator,2022-09-06,0.6,0.15,Partial
8414,1197,4313,0.75,Co-Educator,2022-09-06,0.75,0.0,Completed
8415,1294,4206,0.75,Invigilator,2022-09-06,0.75,0.0,Completed
8416,4018,4137,1.0,Educator,2022-09-06,1.0,0.0,Completed
8417,2509,4230,0.75,Co-Educator,2022-09-06,0.51,0.24,Partial
8418,2117,4273,1.0,Co-Educator,2022-09-06,1.0,0.0,Completed
8419,4366,4282,1.0,Educator,2022-09-06,1.0,0.0,Completed
8420,1985,4340,0.25,Educator,2022-09-06,0.25,0.0,Completed
8421,1035,4453,0.5,Co-Educator,2022-09-06,0.0,0.5,Pending
8422,5434,4279,0.5,Educator,2022-09-06,0.5,0.0,Completed
8423,2302,4344,1.0,Educator,2022-09-06,1.0,0.0,Completed
8424,1253,4315,0.25,Co-Educator,2022-09-06,0.0,0.25,Pending
8425,5086,4245,1.0,Educator,2022-09-06,0.0,1.0,Cancelled
8426,3790,4055,0.5,Educator,2022-09-06,0.0,0.5,Pending
8427,3793,4163,0.75,Invigilator,2022-09-06,0.0,0.75,Pending
8428,5948,4371,0.75,Educator,2022-09-06,0.75,0.0,Completed
8429,4071,4082,0.75,Educator,2022-09-06,0.0,0.75,Cancelled
8430,1477,4064,1.0,Educator,2022-09-06,0.73,0.27,Partial
8431,1916,4051,1.0,Educator,2022-09-06,1.0,0.0,Completed
8432,3759,4158,1.0,Educator,2022-09-06,1.0,0.0,Completed
8433,4843,4321,0.5,Educator,2022-09-06,0.0,0.5,Cancelled
8434,5937,4409,0.25,Educator,2022-09-06,0.25,0.0,Completed
8435,4988,4308,0.75,Educator,2022-09-06,0.34,0.41,Partial
8436,2791,4305,0.25,Educator,2022-09-06,0.18,0.07,Partial
8437,4234,4375,0.5,Co-Educator,2022-09-06,0.33,0.17,Partial
8438,5203,4300,1.0,Co-Educator,2022-09-06,0.0,1.0,Cancelled
8439,5704,4255,0.75,Co-Educator,2022-09-06,0.26,0.49,Partial
8440,2925,4176,0.5,Co-Educator,2022-09-06,0.5,0.0,Completed
8441,2774,4457,0.75,Co-Educator,2022-09-06,0.0,0.75,Pending
8442,3458,4390,1.0,Educator,2022-09-06,0.52,0.48,Partial
8443,5761,4065,0.25,Co-Educator,2022-09-06,0.25,0.0,Completed
8444,1481,4258,0.5,Co-Educator,2022-09-06,0.0,0.5,Cancelled
8445,1072,4244,0.5,Educator,2022-09-06,0.0,0.5,Cancelled
8446,2147,4472,0.5,Co-Educator,2022-09-06,0.5,0.0,Completed
8447,3036,4131,0.75,Co-Educator,2022-09-06,0.29,0.46,Partial
8448,1829,4188,0.75,Co-Educator,2022-09-06,0.75,0.0,Completed
8449,1545,4182,0.25,Co-Educator,2022-09-06,0.25,0.0,Completed
8450,1221,4007,0.25,Co-Educator,2022-09-06,0.0,0.25,Pending
8451,4292,4413,0.75,Co-Educator,2022-09-06,0.75,0.0,Completed
8452,2454,4288,0.75,Educator,2022-09-06,0.75,0.0,Completed
8453,4099,4322,0.25,Educator,2022-09-06,0.25,0.0,Completed
8454,1993,4151,0.25,Co-Educator,2022-09-06,0.0,0.25,Pending
8455,5329,4433,0.75,Co-Educator,2022-09-06,0.0,0.75,Pending
8456,3346,4036,1.0,Co-Educator,2022-09-06,0.51,0.49,Partial
8457,1108,4284,0.75,Co-Educator,2022-09-06,0.75,0.0,Completed
8458,2710,4240,0.25,Educator,2022-09-06,0.08,0.17,Partial
8459,4348,4016,0.25,Co-Educator,2022-09-06,0.25,0.0,Completed
8460,5136,4430,0.5,Educator,2022-09-06,0.0,0.5,Pending
8461,1763,4159,0.25,Co-Educator,2022-09-06,0.15,0.1,Partial
8462,4795,4332,0.25,Educator,2022-09-06,0.25,0.0,Completed
8463,4750,4254,0.5,Co-Educator,2022-09-06,0.0,0.5,Cancelled
8464,1761,4253,0.75,Educator,2022-09-06,0.0,0.75,Cancelled
8465,3448,4331,0.75,Co-Educator,2022-09-06,0.6,0.15,Partial
8466,2813,4465,0.25,Co-Educator,2022-09-06,0.0,0.25,Pending
8467,2351,4045,1.0,Educator,2022-09-06,0.0,1.0,Cancelled
8468,2546,4080,1.0,Co-Educator,2022-09-06,1.0,0.0,Completed
8469,3644,4394,0.25,Co-Educator,2022-09-06,0.08,0.17,Partial
8470,1307,4032,0.75,Co-Educator,2022-09-06,0.51,0.24,Partial
8471,2308,4373,0.25,Co-Educator,2022-09-06,0.25,0.0,Completed
8472,2238,4335,0.5,Educator,2022-09-07,0.37,0.13,Partial
8473,1779,4079,1.0,Co-Educator,2022-09-07,1.0,0.0,Completed
8474,1083,4457,0.5,Co-Educator,2022-09-07,0.0,0.5,Pending
8475,5195,4248,0.75,Educator,2022-09-07,0.75,0.0,Completed
8476,1825,4042,0.25,Educator,2022-09-07,0.12,0.13,Partial
8477,2058,4401,0.75,Co-Educator,2022-09-07,0.4,0.35,Partial
8478,2973,4036,0.5,Educator,2022-09-07,0.0,0.5,Cancelled
8479,5572,4365,1.0,Co-Educator,2022-09-07,0.0,1.0,Pending
8480,5580,4482,0.25,Educator,2022-09-07,0.14,0.11,Partial
8481,4526,4176,0.5,Co-Educator,2022-09-07,0.0,0.5,Pending
8482,4029,4121,1.0,Educator,2022-09-07,0.0,1.0,Pending
8483,1980,4133,0.5,Co-Educator,2022-09-07,0.5,0.0,Completed
8484,3877,4139,0.75,Co-Educator,2022-09-07,0.0,0.75,Cancelled
8485,3761,4183,1.0,Educator,2022-09-07,0.0,1.0,Pending
8486,1172,4283,0.25,Educator,2022-09-07,0.25,0.0,Completed
8487,1992,4221,0.25,Co-Educator,2022-09-07,0.0,0.25,Pending
8488,4270,4001,1.0,Co-Educator,2022-09-07,1.0,0.0,Completed
8489,3015,4360,1.0,Co-Educator,2022-09-07,0.4,0.6,Partial
8490,1878,4363,0.5,Co-Educator,2022-09-07,0.0,0.5,Cancelled
8491,2339,4094,0.25,Educator,2022-09-07,0.14,0.11,Partial
8492,3307,4123,0.5,Co-Educator,2022-09-07,0.5,0.0,Completed
8493,5026,4072,0.75,Co-Educator,2022-09-07,0.0,0.75,Pending
8494,5342,4059,0.5,Educator,2022-09-07,0.5,0.0,Completed
8495,1035,4232,0.25,Co-Educator,2022-09-07,0.25,0.0,Completed
8496,4266,4475,0.75,Educator,2022-09-07,0.0,0.75,Cancelled
8497,5014,4218,1.0,Co-Educator,2022-09-07,1.0,0.0,Completed
8498,2112,4258,1.0,Co-Educator,2022-09-07,1.0,0.0,Completed
8499,1430,4116,0.75,Educator,2022-09-07,0.0,0.75,Cancelled
8500,1111,4237,0.5,Educator,2022-09-07,0.3,0.2,Partial
8501,2445,4437,0.5,Educator,2022-09-07,0.35,0.15,Partial
8502,2581,4314,0.25,Co-Educator,2022-09-07,0.25,0.0,Completed
8503,2100,4421,1.0,Invigilator,2022-09-07,0.0,1.0,Pending
8504,1342,4295,1.0,Co-Educator,2022-09-07,0.0,1.0,Pending
8505,5994,4455,1.0,Educator,2022-09-07,1.0,0.0,Completed
8506,5023,4240,0.25,Co-Educator,2022-09-07,0.25,0.0,Completed
8507,5050,4029,0.25,Educator,2022-09-07,0.25,0.0,Completed
8508,3264,4110,1.0,Co-Educator,2022-09-07,0.44,0.56,Partial
8509,4795,4362,1.0,Educator,2022-09-07,0.76,0.24,Partial
8510,5313,4394,1.0,Co-Educator,2022-09-07,0.0,1.0,Cancelled
8511,4111,4226,0.75,Co-Educator,2022-09-07,0.49,0.26,Partial
8512,3740,4115,0.25,Educator,2022-09-07,0.19,0.06,Partial
8513,5968,4428,0.5,Co-Educator,2022-09-07,0.5,0.0,Completed
8514,4136,4254,0.75,Educator,2022-09-07,0.75,0.0,Completed
8515,2339,4178,0.25,Educator,2022-09-07,0.25,0.0,Completed
8516,1464,4020,0.75,Co-Educator,2022-09-07,0.75,0.0,Completed
8517,5497,4477,0.75,Co-Educator,2022-09-07,0.51,0.24,Partial
8518,1644,4436,0.75,Co-Educator,2022-09-07,0.25,0.5,Partial
8519,2724,4047,0.75,Educator,2022-09-07,0.0,0.75,Cancelled
8520,4209,4043,0.5,Educator,2022-09-07,0.16,0.34,Partial
8521,4855,4331,1.0,Educator,2022-09-07,0.69,0.31,Partial
8522,4642,4279,0.5,Educator,2022-09-07,0.5,0.0,Completed
8523,3990,4185,0.75,Educator,2022-09-07,0.0,0.75,Cancelled
8524,2273,4227,0.75,Co-Educator,2022-09-07,0.75,0.0,Completed
8525,4323,4039,0.5,Educator,2022-09-07,0.5,0.0,Completed
8526,4732,4361,0.5,Co-Educator,2022-09-08,0.5,0.0,Completed
8527,3672,4402,0.25,Educator,2022-09-08,0.13,0.12,Partial
8528,3365,4443,0.75,Educator,2022-09-08,0.47,0.28,Partial
8529,1134,4104,0.75,Co-Educator,2022-09-08,0.23,0.52,Partial
8530,1121,4363,0.75,Co-Educator,2022-09-08,0.0,0.75,Pending
8531,3869,4413,0.5,Educator,2022-09-08,0.0,0.5,Cancelled
8532,1603,4371,1.0,Educator,2022-09-08,1.0,0.0,Completed
8533,2185,4030,0.5,Co-Educator,2022-09-08,0.37,0.13,Partial
8534,4054,4262,1.0,Educator,2022-09-08,1.0,0.0,Completed
8535,4083,4352,0.25,Co-Educator,2022-09-08,0.25,0.0,Completed
8536,4631,4038,0.75,Co-Educator,2022-09-08,0.75,0.0,Completed
8537,3568,4324,0.75,Co-Educator,2022-09-08,0.75,0.0,Completed
8538,5453,4470,0.5,Co-Educator,2022-09-08,0.38,0.12,Partial
8539,5983,4167,0.5,Educator,2022-09-08,0.0,0.5,Cancelled
8540,3617,4059,1.0,Invigilator,2022-09-08,1.0,0.0,Completed
8541,4174,4370,0.75,Co-Educator,2022-09-08,0.0,0.75,Cancelled
8542,4408,4364,0.75,Co-Educator,2022-09-08,0.75,0.0,Completed
8543,1803,4247,0.5,Co-Educator,2022-09-08,0.25,0.25,Partial
8544,4385,4132,1.0,Educator,2022-09-08,0.33,0.67,Partial
8545,1735,4103,0.25,Co-Educator,2022-09-08,0.25,0.0,Completed
8546,4776,4487,0.75,Co-Educator,2022-09-08,0.75,0.0,Completed
8547,1434,4137,0.5,Co-Educator,2022-09-08,0.26,0.24,Partial
8548,1681,4113,1.0,Co-Educator,2022-09-08,1.0,0.0,Completed
8549,3119,4091,0.75,Educator,2022-09-08,0.75,0.0,Completed
8550,3344,4462,1.0,Co-Educator,2022-09-08,0.0,1.0,Cancelled
8551,4762,4271,0.25,Co-Educator,2022-09-08,0.25,0.0,Completed
8552,4978,4319,0.5,Educator,2022-09-08,0.0,0.5,Cancelled
8553,2400,4065,0.75,Educator,2022-09-08,0.0,0.75,Pending
