session_id,faculty_id,batch_id,session_date,session_allocated,session_taken,session_left,session_status
18157,2192,4321,2026-01-26,1.0,0.25,0.75,Partial
18158,3010,4123,2025-12-31,0.25,0.25,0.0,Completed
18159,2635,4208,2025-10-26,0.25,0.25,0.0,Completed
18160,2844,4435,2025-07-20,0.5,0.25,0.25,Partial
18161,4247,4241,2025-08-18,0.75,0.75,0.0,Completed
18162,4696,4469,2025-10-26,1.0,0.25,0.75,Partial
18163,3003,4265,2026-01-31,0.75,0.75,0.0,Completed
18164,5163,4463,2026-04-20,0.25,0.25,0.0,Completed
18165,2973,4337,2025-09-14,0.75,0.5,0.25,Partial
18166,1666,4165,2025-10-23,0.25,0.25,0.0,Completed
18167,5707,4072,2025-06-12,0.5,0.5,0.0,Completed
18168,3617,4188,2026-01-31,0.25,0.25,0.0,Completed
18169,2690,4052,2025-11-17,0.75,0.25,0.5,Partial
18170,5490,4477,2025-11-10,1.0,0.5,0.5,Partial
18171,4487,4408,2025-06-09,0.25,0.0,0.25,Pending
18172,4446,4169,2026-03-04,0.75,0.5,0.25,Partial
18173,1811,4103,2026-03-02,0.25,1.0,-0.75,Partial
18174,5001,4449,2026-01-02,0.25,0.75,-0.5,Partial
18175,4165,4039,2025-10-26,0.5,0.75,-0.25,Partial
18176,1080,4358,2026-01-09,0.25,0.25,0.0,Completed
18177,2935,4390,2026-01-01,1.0,0.5,0.5,Partial
18178,4843,4315,2025-07-02,0.75,0.5,0.25,Partial
18179,3633,4146,2026-01-30,1.0,0.5,0.5,Partial
18180,3569,4426,2025-08-09,0.75,0.5,0.25,Partial
18181,4252,4140,2025-12-21,1.0,0.75,0.25,Partial
18182,4042,4036,2025-07-31,0.5,0.75,-0.25,Partial
18183,5655,4454,2025-11-08,1.0,1.0,0.0,Completed
18184,1112,4344,2025-11-27,0.75,0.5,0.25,Partial
18185,4695,4152,2026-04-28,0.0,0.25,-0.25,Partial
18186,4591,4148,2025-09-28,0.5,0.0,0.5,Pending
18187,4331,4353,2025-07-17,0.5,0.25,0.25,Partial
18188,3055,4318,2026-02-13,0.5,0.75,-0.25,Partial
18189,1040,4405,2025-12-15,0.75,0.0,0.75,Pending
18190,4647,4393,2026-02-01,0.5,0.75,-0.25,Partial
18191,1895,4157,2025-12-26,0.75,1.0,-0.25,Partial
18192,4355,4224,2025-08-31,0.5,0.25,0.25,Partial
18193,2459,4095,2026-03-21,0.25,0.25,0.0,Completed
18194,5101,4281,2025-09-10,0.25,0.5,-0.25,Partial
18195,5361,4422,2025-10-17,0.5,0.5,0.0,Completed
18196,3365,4370,2026-01-21,0.25,1.0,-0.75,Partial
18197,5566,4401,2025-06-18,1.0,0.0,1.0,Pending
18198,4472,4394,2025-09-03,0.75,0.5,0.25,Partial
18199,1973,4226,2025-07-10,0.75,0.25,0.5,Partial
18200,1380,4381,2025-10-31,0.25,0.5,-0.25,Partial
18201,3609,4090,2025-08-14,0.25,0.75,-0.5,Partial
18202,5629,4441,2026-03-30,1.0,0.25,0.75,Partial
18203,5513,4352,2026-02-07,1.0,0.75,0.25,Partial
18204,3161,4004,2025-08-21,0.5,1.0,-0.5,Partial
18205,3024,4490,2025-12-22,1.0,0.25,0.75,Partial
18206,4065,4258,2025-07-23,1.0,0.5,0.5,Partial
18207,5273,4267,2026-03-17,0.25,0.5,-0.25,Partial
18208,4437,4020,2025-06-14,1.0,0.25,0.75,Partial
18209,4469,4246,2025-10-21,0.5,1.0,-0.5,Partial
18210,4382,4277,2026-03-28,0.25,0.0,0.25,Pending
18211,1558,4353,2026-01-31,0.75,0.0,0.75,Pending
18212,1609,4487,2025-06-19,0.5,1.0,-0.5,Partial
18213,5272,4202,2026-05-04,0.25,0.5,-0.25,Partial
18214,3772,4079,2025-11-08,0.25,0.25,0.0,Completed
18215,4897,4171,2025-10-14,0.5,1.0,-0.5,Partial
18216,2908,4168,2025-09-07,0.25,0.25,0.0,Completed
18217,5656,4316,2025-08-08,0.5,0.0,0.5,Pending
18218,4195,4038,2026-04-08,0.75,0.25,0.5,Partial
18219,1943,4259,2025-10-08,0.25,0.5,-0.25,Partial
18220,2029,4396,2026-01-31,0.25,0.0,0.25,Pending
18221,4264,4239,2025-08-08,0.75,0.5,0.25,Partial
18222,2357,4095,2025-12-26,0.5,1.0,-0.5,Partial
18223,3615,4126,2025-11-29,1.0,0.5,0.5,Partial
18224,3427,4303,2026-05-03,0.5,0.0,0.5,Pending
18225,5940,4328,2025-08-02,0.75,0.5,0.25,Partial
18226,5682,4258,2025-06-09,1.0,0.25,0.75,Partial
18227,5860,4347,2025-06-25,0.5,0.25,0.25,Partial
18228,5276,4275,2025-07-30,1.0,0.5,0.5,Partial
18229,3148,4174,2026-01-12,0.5,0.25,0.25,Partial
18230,1693,4235,2025-05-15,0.75,0.75,0.0,Completed
18231,2536,4451,2026-04-07,0.5,0.75,-0.25,Partial
18232,4020,4413,2025-09-18,0.0,0.75,-0.75,Partial
18233,3675,4158,2025-12-11,0.0,0.25,-0.25,Partial
18234,3838,4076,2025-10-09,0.25,0.0,0.25,Pending
18235,4753,4174,2025-10-06,0.25,1.0,-0.75,Partial
18236,4673,4112,2025-06-14,0.75,0.5,0.25,Partial
18237,5988,4386,2025-07-04,0.5,0.25,0.25,Partial
18238,2127,4399,2026-04-03,1.0,1.0,0.0,Completed
18239,2832,4088,2025-06-18,0.25,1.0,-0.75,Partial
18240,5129,4390,2026-03-23,0.25,1.0,-0.75,Partial
18241,2794,4103,2026-01-04,0.5,0.25,0.25,Partial
18242,3776,4131,2025-05-09,0.5,0.0,0.5,Pending
18243,2029,4241,2025-09-05,0.75,0.75,0.0,Completed
18244,5090,4396,2026-02-02,0.75,1.0,-0.25,Partial
18245,5580,4207,2026-01-02,0.75,0.75,0.0,Completed
18246,3280,4390,2026-04-14,0.0,0.5,-0.5,Partial
18247,5874,4031,2026-03-27,1.0,1.0,0.0,Completed
18248,1611,4469,2025-11-03,1.0,0.0,1.0,Pending
18249,5995,4475,2026-04-19,1.0,0.25,0.75,Partial
18250,1081,4497,2025-07-20,0.5,0.75,-0.25,Partial
18251,3985,4057,2026-01-21,0.25,0.0,0.25,Pending
18252,2743,4129,2026-02-08,0.5,0.25,0.25,Partial
18253,3460,4372,2025-10-06,0.5,0.75,-0.25,Partial
18254,4589,4279,2025-06-15,0.0,0.25,-0.25,Partial
18255,4324,4333,2026-01-20,0.5,0.25,0.25,Partial
18256,3938,4233,2025-12-05,0.75,1.0,-0.25,Partial
18257,3354,4186,2025-06-13,0.25,1.0,-0.75,Partial
18258,5604,4452,2025-05-22,0.25,0.0,0.25,Pending
18259,4410,4221,2025-09-01,0.25,0.0,0.25,Pending
18260,2166,4326,2025-10-08,0.5,0.75,-0.25,Partial
18261,3229,4239,2025-07-23,0.75,0.5,0.25,Partial
18262,3248,4428,2025-10-23,1.0,1.0,0.0,Completed
18263,3484,4139,2026-03-03,0.5,0.75,-0.25,Partial
18264,2065,4435,2026-02-27,0.25,0.0,0.25,Pending
18265,1208,4423,2025-08-13,0.5,0.0,0.5,Pending
18266,1137,4471,2026-03-05,0.5,0.25,0.25,Partial
18267,2929,4168,2025-06-26,0.5,0.75,-0.25,Partial
18268,2255,4454,2026-03-21,1.0,0.0,1.0,Pending
18269,1080,4055,2026-03-28,0.25,0.5,-0.25,Partial
18270,5904,4069,2025-08-28,0.5,1.0,-0.5,Partial
18271,5834,4463,2026-01-11,0.75,1.0,-0.25,Partial
18272,1527,4262,2026-04-08,0.75,1.0,-0.25,Partial
18273,4369,4049,2025-05-08,1.0,0.75,0.25,Partial
18274,3474,4200,2025-10-24,0.25,0.0,0.25,Pending
18275,3401,4492,2026-01-30,0.75,0.0,0.75,Pending
18276,3537,4334,2025-11-14,0.5,0.75,-0.25,Partial
18277,5869,4440,2025-08-17,0.25,0.5,-0.25,Partial
18278,3150,4163,2025-07-26,0.75,0.25,0.5,Partial
18279,5999,4346,2026-02-15,0.75,1.0,-0.25,Partial
18280,3114,4155,2025-06-08,0.0,0.0,0.0,Completed
18281,4343,4307,2025-05-31,0.25,1.0,-0.75,Partial
18282,4088,4448,2025-12-20,0.25,0.25,0.0,Completed
18283,5116,4036,2026-01-23,0.0,1.0,-1.0,Partial
18284,2663,4446,2026-02-24,0.5,0.0,0.5,Pending
18285,1684,4053,2026-01-22,0.5,0.75,-0.25,Partial
18286,5181,4453,2025-11-23,1.0,0.5,0.5,Partial
18287,5437,4127,2026-02-12,0.5,1.0,-0.5,Partial
18288,4050,4051,2025-09-01,1.0,0.25,0.75,Partial
18289,3668,4005,2026-01-08,0.75,1.0,-0.25,Partial
18290,1953,4303,2026-04-25,1.0,1.0,0.0,Completed
18291,3254,4306,2025-07-29,0.5,1.0,-0.5,Partial
18292,5833,4396,2025-09-30,0.5,0.0,0.5,Pending
18293,5288,4095,2025-10-06,0.75,0.75,0.0,Completed
18294,2047,4108,2025-07-31,0.5,0.0,0.5,Pending
18295,2470,4231,2026-01-25,0.75,0.0,0.75,Pending
18296,3183,4080,2026-04-11,0.25,0.0,0.25,Pending
18297,4501,4365,2025-12-08,0.25,0.75,-0.5,Partial
18298,5856,4092,2026-02-15,0.25,1.0,-0.75,Partial
18299,1833,4437,2026-01-31,0.25,0.75,-0.5,Partial
18300,4934,4160,2025-10-11,1.0,1.0,0.0,Completed
18301,1299,4061,2025-07-15,0.75,0.25,0.5,Partial
18302,4516,4117,2025-12-05,0.75,1.0,-0.25,Partial
18303,3753,4356,2025-07-21,0.25,0.0,0.25,Pending
18304,3529,4056,2025-07-03,0.5,0.5,0.0,Completed
18305,1631,4155,2026-01-09,0.75,0.25,0.5,Partial
18306,3752,4131,2025-11-27,0.75,0.0,0.75,Pending
18307,2257,4025,2026-04-23,0.5,0.0,0.5,Pending
18308,5369,4402,2025-07-10,0.0,1.0,-1.0,Partial
18309,1634,4439,2025-05-14,0.5,0.25,0.25,Partial
18310,4028,4244,2025-12-30,0.25,1.0,-0.75,Partial
18311,1633,4182,2026-01-07,1.0,0.25,0.75,Partial
18312,1646,4041,2025-06-09,1.0,0.75,0.25,Partial
18313,3234,4351,2025-07-02,1.0,0.5,0.5,Partial
18314,2846,4184,2026-04-02,1.0,1.0,0.0,Completed
18315,5138,4440,2025-12-22,0.0,0.0,0.0,Completed
18316,2269,4259,2025-05-21,0.75,0.25,0.5,Partial
18317,3700,4394,2025-12-02,0.0,0.0,0.0,Completed
18318,2366,4299,2025-12-09,1.0,0.0,1.0,Pending
18319,1120,4472,2025-12-07,0.5,0.5,0.0,Completed
18320,2178,4394,2025-08-09,0.25,0.75,-0.5,Partial
18321,1850,4017,2025-05-08,0.75,0.5,0.25,Partial
18322,3802,4092,2025-08-11,0.25,1.0,-0.75,Partial
18323,4777,4462,2026-01-12,0.5,0.5,0.0,Completed
18324,2502,4066,2026-02-23,0.75,0.75,0.0,Completed
18325,2519,4312,2026-02-10,0.25,1.0,-0.75,Partial
18326,3611,4500,2026-01-17,0.75,0.0,0.75,Pending
18327,4903,4038,2025-11-29,0.75,0.25,0.5,Partial
18328,4552,4162,2025-07-22,0.75,0.0,0.75,Pending
18329,3578,4302,2025-06-28,0.5,0.25,0.25,Partial
18330,3261,4162,2026-01-06,1.0,0.0,1.0,Pending
18331,4652,4351,2026-04-11,0.0,0.0,0.0,Completed
18332,2059,4465,2026-03-16,0.75,0.0,0.75,Pending
18333,4303,4075,2026-04-28,0.0,0.5,-0.5,Partial
18334,5580,4378,2025-05-27,1.0,0.25,0.75,Partial
18335,2274,4457,2025-11-21,1.0,0.75,0.25,Partial
18336,4154,4087,2025-10-02,0.75,0.0,0.75,Pending
18337,1450,4193,2025-11-06,0.5,0.75,-0.25,Partial
18338,2747,4099,2025-10-18,0.75,0.25,0.5,Partial
18339,5524,4379,2025-10-20,0.25,0.0,0.25,Pending
18340,3791,4252,2025-11-29,0.75,1.0,-0.25,Partial
18341,5636,4286,2026-04-25,0.0,1.0,-1.0,Partial
18342,3723,4082,2026-02-13,1.0,0.25,0.75,Partial
18343,2305,4063,2025-06-24,0.5,0.75,-0.25,Partial
18344,3279,4132,2025-11-08,0.5,0.25,0.25,Partial
18345,2888,4407,2026-03-09,1.0,0.25,0.75,Partial
18346,2462,4453,2025-09-11,0.5,0.5,0.0,Completed
18347,4128,4170,2025-11-06,1.0,0.25,0.75,Partial
18348,4802,4245,2026-03-16,0.0,0.0,0.0,Completed
18349,4281,4207,2026-03-04,0.25,0.25,0.0,Completed
18350,3119,4109,2026-02-07,0.25,0.75,-0.5,Partial
18351,1969,4444,2025-11-25,0.75,0.5,0.25,Partial
18352,3709,4080,2025-07-28,0.5,0.75,-0.25,Partial
18353,5405,4488,2026-03-22,1.0,0.5,0.5,Partial
18354,4450,4094,2025-09-14,1.0,0.75,0.25,Partial
18355,2205,4104,2025-10-16,1.0,0.25,0.75,Partial
18356,4006,4187,2026-04-13,0.75,0.0,0.75,Pending
18357,2743,4321,2025-11-24,0.75,0.25,0.5,Partial
18358,2473,4328,2025-05-14,0.0,1.0,-1.0,Partial
18359,4404,4186,2025-10-28,0.25,1.0,-0.75,Partial
18360,5258,4275,2026-03-07,0.75,0.75,0.0,Completed
18361,2925,4405,2026-02-08,0.25,1.0,-0.75,Partial
18362,3900,4313,2026-04-08,0.25,1.0,-0.75,Partial
18363,2450,4219,2025-10-07,0.0,0.0,0.0,Completed
18364,5628,4098,2025-07-24,0.5,0.0,0.5,Pending
18365,1210,4095,2025-11-24,0.0,0.25,-0.25,Partial
18366,5021,4150,2025-11-10,1.0,0.75,0.25,Partial
18367,3774,4123,2025-08-08,0.75,0.75,0.0,Completed
18368,4005,4470,2026-03-23,0.75,0.0,0.75,Pending
18369,5811,4173,2025-08-12,0.25,0.5,-0.25,Partial
18370,3750,4190,2026-01-07,1.0,1.0,0.0,Completed
18371,1993,4336,2025-06-09,0.75,0.5,0.25,Partial
18372,2815,4448,2026-05-08,0.25,0.25,0.0,Completed
18373,4040,4253,2025-12-30,0.75,0.5,0.25,Partial
18374,5988,4440,2025-08-25,0.25,0.0,0.25,Pending
18375,5325,4330,2025-08-10,0.25,0.75,-0.5,Partial
18376,3325,4043,2025-06-04,0.25,0.25,0.0,Completed
18377,4378,4356,2026-03-31,0.25,0.0,0.25,Pending
18378,1277,4270,2026-01-20,0.75,0.5,0.25,Partial
18379,2027,4096,2026-04-01,0.25,0.75,-0.5,Partial
18380,2486,4196,2025-09-22,1.0,0.25,0.75,Partial
18381,1887,4322,2025-05-27,1.0,1.0,0.0,Completed
18382,4341,4421,2025-09-08,0.25,0.0,0.25,Pending
18383,3284,4238,2025-08-01,0.0,1.0,-1.0,Partial
18384,3086,4002,2025-05-08,0.75,0.75,0.0,Completed
18385,4497,4391,2026-04-30,0.5,0.75,-0.25,Partial
18386,2265,4396,2025-07-24,0.5,0.5,0.0,Completed
18387,5694,4476,2025-11-27,0.75,0.5,0.25,Partial
18388,2246,4053,2025-09-03,1.0,0.0,1.0,Pending
18389,5055,4025,2025-12-29,1.0,0.5,0.5,Partial
18390,3865,4014,2025-08-23,0.75,0.25,0.5,Partial
18391,1762,4470,2025-05-14,0.25,0.0,0.25,Pending
18392,4658,4436,2026-03-05,1.0,0.0,1.0,Pending
18393,2552,4462,2026-04-29,0.25,0.75,-0.5,Partial
18394,3397,4357,2025-09-30,0.5,0.25,0.25,Partial
18395,4057,4315,2025-09-15,0.25,0.5,-0.25,Partial
18396,2803,4374,2025-11-30,0.5,0.25,0.25,Partial
18397,2699,4450,2025-06-01,1.0,0.0,1.0,Pending
18398,4791,4432,2026-04-14,0.5,1.0,-0.5,Partial
18399,4736,4372,2025-10-26,0.5,0.75,-0.25,Partial
18400,3141,4001,2026-01-30,0.5,0.5,0.0,Completed
18401,3203,4181,2026-01-28,1.0,0.5,0.5,Partial
18402,2877,4274,2025-12-10,0.75,0.5,0.25,Partial
18403,3998,4091,2025-10-22,0.75,0.0,0.75,Pending
18404,2171,4220,2025-08-30,0.25,1.0,-0.75,Partial
18405,2039,4484,2025-08-27,0.5,0.25,0.25,Partial
18406,1850,4039,2025-11-21,0.75,0.75,0.0,Completed
18407,3252,4082,2026-04-18,1.0,0.75,0.25,Partial
18408,3454,4344,2025-07-31,0.5,1.0,-0.5,Partial
18409,1553,4423,2025-11-05,0.75,0.75,0.0,Completed
18410,3104,4403,2025-05-28,1.0,0.0,1.0,Pending
18411,2534,4168,2026-04-04,0.75,0.75,0.0,Completed
18412,4056,4460,2025-09-16,0.5,1.0,-0.5,Partial
18413,4479,4066,2025-11-09,0.25,0.75,-0.5,Partial
18414,2159,4462,2026-02-03,0.75,0.0,0.75,Pending
18415,5276,4453,2025-09-03,0.0,1.0,-1.0,Partial
18416,3369,4198,2025-09-03,1.0,1.0,0.0,Completed
18417,3693,4274,2026-02-22,0.75,0.75,0.0,Completed
18418,4224,4159,2026-01-28,1.0,0.5,0.5,Partial
18419,4971,4153,2025-08-25,1.0,0.0,1.0,Pending
18420,4824,4385,2026-02-06,0.75,0.0,0.75,Pending
18421,4443,4202,2026-03-08,0.5,0.75,-0.25,Partial
18422,1310,4032,2025-10-23,0.25,0.25,0.0,Completed
18423,1043,4301,2026-01-06,0.5,1.0,-0.5,Partial
18424,2062,4488,2025-12-25,0.5,1.0,-0.5,Partial
18425,5092,4324,2025-05-09,0.75,0.75,0.0,Completed
18426,4217,4312,2026-03-27,0.75,0.5,0.25,Partial
18427,1168,4368,2025-12-11,0.25,1.0,-0.75,Partial
18428,3864,4163,2025-12-25,0.25,0.5,-0.25,Partial
18429,5825,4155,2026-05-05,0.75,0.0,0.75,Pending
18430,5361,4008,2025-10-25,0.75,0.75,0.0,Completed
18431,3133,4181,2025-06-05,1.0,0.0,1.0,Pending
18432,5513,4348,2025-11-11,0.5,0.0,0.5,Pending
18433,1011,4163,2025-05-18,0.75,0.75,0.0,Completed
18434,5550,4052,2025-08-16,0.5,0.75,-0.25,Partial
18435,4827,4290,2025-12-19,0.25,0.75,-0.5,Partial
18436,3629,4344,2025-11-30,0.25,0.5,-0.25,Partial
18437,4631,4287,2026-02-18,0.25,0.5,-0.25,Partial
18438,5571,4066,2026-03-26,1.0,0.25,0.75,Partial
18439,2397,4239,2025-12-01,0.5,1.0,-0.5,Partial
18440,5986,4339,2025-09-24,0.25,0.5,-0.25,Partial
18441,4502,4405,2025-05-25,0.25,0.25,0.0,Completed
18442,4657,4062,2026-04-30,0.75,1.0,-0.25,Partial
18443,1479,4040,2025-08-03,0.75,0.5,0.25,Partial
18444,3810,4098,2026-01-30,0.5,1.0,-0.5,Partial
18445,2991,4468,2025-08-14,0.5,0.25,0.25,Partial
18446,5082,4384,2025-08-25,0.5,0.25,0.25,Partial
18447,3651,4477,2026-03-03,0.75,0.75,0.0,Completed
18448,5733,4321,2025-11-16,1.0,1.0,0.0,Completed
18449,3036,4284,2025-09-08,0.0,0.0,0.0,Completed
18450,4943,4102,2026-04-05,0.75,0.5,0.25,Partial
18451,5791,4109,2025-07-14,0.75,0.5,0.25,Partial
18452,4984,4482,2025-12-16,0.5,0.5,0.0,Completed
18453,4943,4410,2025-11-11,0.5,1.0,-0.5,Partial
18454,3773,4115,2025-06-26,1.0,0.0,1.0,Pending
18455,2703,4399,2025-08-21,1.0,1.0,0.0,Completed
18456,1650,4078,2026-02-14,0.75,1.0,-0.25,Partial
18457,3939,4244,2025-09-26,0.25,0.75,-0.5,Partial
18458,3110,4491,2025-07-01,0.5,0.75,-0.25,Partial
18459,4622,4113,2026-01-30,1.0,0.5,0.5,Partial
18460,1208,4314,2025-08-25,1.0,1.0,0.0,Completed
18461,3404,4434,2026-04-19,0.75,0.25,0.5,Partial
18462,1982,4199,2025-06-01,0.25,0.0,0.25,Pending
18463,5264,4057,2025-06-17,1.0,1.0,0.0,Completed
18464,5770,4460,2026-01-16,1.0,0.0,1.0,Pending
18465,2986,4174,2025-10-13,0.0,0.25,-0.25,Partial
18466,3146,4439,2026-04-23,0.5,0.0,0.5,Pending
18467,4920,4172,2025-12-07,0.75,0.75,0.0,Completed
18468,4346,4440,2025-07-13,0.25,0.25,0.0,Completed
18469,3302,4423,2025-12-26,0.75,0.75,0.0,Completed
18470,3145,4221,2025-11-21,0.75,1.0,-0.25,Partial
18471,2584,4244,2025-07-11,0.25,0.5,-0.25,Partial
18472,2648,4310,2025-12-02,0.25,1.0,-0.75,Partial
18473,5703,4247,2025-12-04,0.75,0.5,0.25,Partial
18474,3585,4208,2025-09-18,1.0,0.25,0.75,Partial
18475,4023,4315,2025-05-23,0.75,0.75,0.0,Completed
18476,4543,4080,2025-12-28,0.5,0.75,-0.25,Partial
18477,1964,4483,2026-04-16,1.0,0.25,0.75,Partial
18478,3996,4306,2026-02-04,0.75,0.0,0.75,Pending
18479,3638,4427,2026-02-25,0.5,0.25,0.25,Partial
18480,4670,4381,2026-03-20,0.75,0.0,0.75,Pending
18481,1057,4488,2025-05-18,1.0,0.25,0.75,Partial
18482,4700,4302,2026-04-14,0.75,0.0,0.75,Pending
18483,3634,4349,2026-01-10,0.25,1.0,-0.75,Partial
18484,3449,4195,2025-09-06,0.5,0.0,0.5,Pending
18485,1307,4218,2026-02-20,0.5,1.0,-0.5,Partial
18486,5634,4342,2025-05-12,1.0,1.0,0.0,Completed
18487,4969,4488,2025-06-14,0.5,0.0,0.5,Pending
18488,1964,4076,2026-04-14,0.25,0.5,-0.25,Partial
18489,3079,4458,2026-04-16,0.5,1.0,-0.5,Partial
18490,2900,4344,2025-09-01,0.75,0.5,0.25,Partial
18491,3009,4128,2025-09-08,0.5,1.0,-0.5,Partial
18492,3488,4465,2026-03-08,0.0,0.0,0.0,Completed
18493,5448,4355,2025-08-06,0.0,0.25,-0.25,Partial
18494,5797,4266,2025-11-16,0.0,0.25,-0.25,Partial
18495,4750,4068,2025-05-17,1.0,0.5,0.5,Partial
18496,4578,4052,2025-12-12,1.0,0.0,1.0,Pending
18497,2394,4317,2026-04-26,1.0,0.75,0.25,Partial
18498,2095,4315,2025-07-16,0.75,0.75,0.0,Completed
18499,3525,4117,2025-11-09,0.75,0.0,0.75,Pending
18500,4894,4229,2025-10-11,0.25,0.5,-0.25,Partial
18501,1500,4337,2025-08-06,0.5,1.0,-0.5,Partial
18502,5860,4313,2025-11-25,0.5,0.25,0.25,Partial
18503,1026,4481,2026-01-28,0.5,0.5,0.0,Completed
18504,2717,4487,2025-09-19,0.5,0.75,-0.25,Partial
18505,4748,4211,2025-07-08,1.0,0.25,0.75,Partial
18506,5322,4027,2026-01-30,0.75,0.5,0.25,Partial
18507,3869,4083,2025-06-21,1.0,0.5,0.5,Partial
18508,5586,4159,2025-10-31,0.5,0.0,0.5,Pending
18509,1529,4471,2026-02-11,1.0,0.5,0.5,Partial
18510,2301,4144,2025-05-11,1.0,0.75,0.25,Partial
18511,2116,4431,2026-03-04,0.5,0.25,0.25,Partial
18512,5191,4491,2025-11-03,1.0,0.25,0.75,Partial
18513,2788,4307,2025-12-12,1.0,0.0,1.0,Pending
18514,3390,4225,2025-08-11,0.75,0.0,0.75,Pending
18515,5924,4161,2026-01-18,0.5,0.75,-0.25,Partial
18516,5702,4177,2025-12-29,0.25,0.25,0.0,Completed
18517,2911,4204,2025-08-28,1.0,0.5,0.5,Partial
18518,4761,4139,2025-05-31,0.75,0.5,0.25,Partial
18519,3917,4125,2025-09-10,1.0,0.5,0.5,Partial
18520,5887,4443,2026-03-10,0.5,0.5,0.0,Completed
18521,2456,4007,2025-09-20,1.0,0.0,1.0,Pending
18522,5892,4321,2026-04-04,1.0,0.25,0.75,Partial
18523,3933,4362,2026-03-05,0.75,0.0,0.75,Pending
18524,2739,4046,2025-06-24,0.5,1.0,-0.5,Partial
18525,5642,4149,2025-09-01,0.5,0.5,0.0,Completed
18526,2972,4200,2025-11-18,1.0,0.75,0.25,Partial
18527,5024,4148,2025-06-12,0.5,0.25,0.25,Partial
18528,2905,4213,2025-09-20,0.75,0.0,0.75,Pending
18529,2797,4490,2026-01-15,0.25,0.25,0.0,Completed
18530,4452,4428,2026-01-12,1.0,0.75,0.25,Partial
18531,5590,4326,2025-08-25,0.25,0.75,-0.5,Partial
18532,2605,4063,2025-07-19,1.0,0.0,1.0,Pending
18533,1285,4146,2025-09-02,1.0,0.0,1.0,Pending
18534,5823,4229,2026-02-24,0.75,0.5,0.25,Partial
18535,3657,4265,2025-12-29,0.5,0.5,0.0,Completed
18536,1618,4414,2025-07-07,0.75,1.0,-0.25,Partial
18537,1268,4458,2026-05-01,0.75,0.5,0.25,Partial
18538,1533,4285,2025-08-04,0.75,0.25,0.5,Partial
18539,1208,4307,2025-10-17,0.5,0.5,0.0,Completed
18540,4908,4419,2025-12-20,0.5,0.25,0.25,Partial
18541,4699,4040,2026-05-04,0.0,0.75,-0.75,Partial
18542,1320,4492,2025-07-30,0.0,0.25,-0.25,Partial
18543,3336,4265,2025-11-27,0.25,0.5,-0.25,Partial
18544,3162,4081,2025-07-20,1.0,0.75,0.25,Partial
18545,2836,4218,2026-01-29,0.25,0.25,0.0,Completed
18546,4752,4192,2026-02-02,1.0,0.25,0.75,Partial
18547,2954,4212,2025-07-29,0.25,0.25,0.0,Completed
18548,1933,4405,2026-02-05,0.75,0.5,0.25,Partial
18549,5198,4337,2025-06-27,0.5,0.25,0.25,Partial
18550,4199,4088,2026-05-08,1.0,0.0,1.0,Pending
18551,1681,4326,2025-11-08,0.5,0.25,0.25,Partial
18552,2986,4448,2025-11-27,0.25,0.0,0.25,Pending
18553,1653,4045,2026-01-05,0.5,0.75,-0.25,Partial
18554,4636,4301,2025-05-10,0.0,0.5,-0.5,Partial
18555,1684,4353,2025-05-13,1.0,0.0,1.0,Pending
18556,4295,4193,2025-10-22,0.0,0.0,0.0,Completed
18557,2804,4360,2025-09-03,0.25,0.75,-0.5,Partial
18558,2877,4215,2025-08-06,0.75,0.5,0.25,Partial
18559,4891,4021,2026-03-29,0.25,0.5,-0.25,Partial
18560,4900,4195,2026-02-02,0.5,0.75,-0.25,Partial
18561,1944,4271,2025-10-30,0.75,0.75,0.0,Completed
18562,1162,4401,2025-10-21,0.25,0.75,-0.5,Partial
18563,3593,4281,2026-04-30,0.5,0.75,-0.25,Partial
18564,2983,4138,2026-04-01,0.75,1.0,-0.25,Partial
18565,1788,4366,2026-03-31,0.5,0.0,0.5,Pending
18566,1341,4108,2026-02-03,0.75,0.75,0.0,Completed
18567,5211,4399,2026-03-13,0.5,0.0,0.5,Pending
18568,1683,4196,2026-01-19,0.75,0.25,0.5,Partial
18569,1922,4004,2025-11-21,0.75,0.25,0.5,Partial
18570,5950,4099,2025-12-24,0.75,0.5,0.25,Partial
18571,3527,4145,2026-04-20,0.75,0.25,0.5,Partial
18572,3188,4323,2026-01-06,0.5,1.0,-0.5,Partial
18573,4818,4023,2025-07-14,1.0,1.0,0.0,Completed
18574,1339,4429,2026-01-14,1.0,0.0,1.0,Pending
18575,2439,4039,2026-03-17,0.25,0.0,0.25,Pending
18576,5572,4284,2026-02-17,1.0,0.75,0.25,Partial
18577,5121,4294,2026-02-25,0.25,1.0,-0.75,Partial
18578,5870,4020,2026-04-28,0.75,1.0,-0.25,Partial
18579,2244,4406,2025-05-12,1.0,0.25,0.75,Partial
18580,5136,4303,2025-08-06,1.0,0.25,0.75,Partial
18581,2865,4430,2025-06-13,1.0,0.75,0.25,Partial
18582,2224,4220,2025-12-06,0.75,0.5,0.25,Partial
18583,5461,4203,2026-03-27,0.25,0.0,0.25,Pending
18584,5730,4154,2025-07-30,0.25,0.25,0.0,Completed
18585,5939,4274,2026-01-05,0.75,0.75,0.0,Completed
18586,4132,4438,2025-07-22,0.25,0.0,0.25,Pending
18587,3145,4322,2025-06-14,0.75,0.75,0.0,Completed
18588,5253,4105,2025-09-01,0.75,0.75,0.0,Completed
