coord_id,faculty_id,batch_id,session_date,session_allocated,role
4227,5038,4317,2025-10-30,0.5,Co-Educator
4228,3523,4106,2025-05-18,1.0,Invigilator
4229,3793,4130,2025-05-23,0.75,Co-Educator
4230,1034,4483,2026-02-01,0.25,Invigilator
4231,2803,4387,2025-08-10,0.75,Invigilator
4232,1022,4392,2025-12-22,0.75,Invigilator
4233,2116,4312,2025-12-21,0.5,Educator
4234,5086,4286,2025-12-10,0.0,Co-Educator
4235,5508,4217,2025-09-26,0.5,Invigilator
4236,2574,4473,2026-04-08,0.75,Educator
4237,2730,4398,2026-02-13,0.5,Invigilator
4238,5717,4392,2026-03-01,1.0,Co-Educator
4239,1881,4293,2026-02-04,1.0,Educator
4240,1377,4266,2026-03-10,0.5,Invigilator
4241,3453,4282,2025-11-10,0.5,Co-Educator
4242,4927,4432,2025-10-16,1.0,Invigilator
4243,2400,4373,2025-12-13,0.25,Invigilator
4244,4071,4161,2025-10-25,1.0,Co-Educator
4245,2246,4456,2025-05-25,0.0,Invigilator
4246,2820,4312,2026-04-27,0.75,Invigilator
4247,1608,4327,2025-06-05,0.5,Educator
4248,5644,4380,2025-10-18,0.75,Educator
4249,1308,4127,2025-07-01,0.0,Educator
4250,5552,4269,2025-10-04,1.0,Invigilator
4251,2757,4343,2025-10-28,0.25,Co-Educator
4252,3993,4330,2025-07-28,0.0,Invigilator
4253,4564,4018,2026-04-04,1.0,Invigilator
4254,5245,4450,2026-01-02,0.75,Co-Educator
4255,3530,4067,2025-11-21,0.5,Educator
4256,3028,4146,2025-12-05,0.5,Co-Educator
4257,1365,4082,2025-08-11,0.25,Co-Educator
4258,3839,4372,2025-08-04,0.0,Educator
4259,1546,4266,2025-11-08,1.0,Co-Educator
4260,1930,4489,2025-07-14,0.5,Invigilator
4261,1641,4020,2025-11-07,0.5,Invigilator
4262,2582,4166,2025-09-16,0.25,Co-Educator
4263,5188,4186,2025-10-07,1.0,Educator
4264,2574,4412,2025-07-17,1.0,Co-Educator
4265,5819,4030,2026-04-23,1.0,Invigilator
4266,2465,4018,2026-03-16,0.0,Co-Educator
4267,2285,4306,2025-10-03,0.25,Invigilator
4268,1689,4443,2025-11-26,0.25,Educator
4269,3777,4026,2026-01-27,0.75,Invigilator
4270,3269,4462,2025-05-14,1.0,Educator
4271,5881,4216,2026-04-13,0.25,Co-Educator
4272,3249,4320,2026-03-22,0.75,Co-Educator
4273,3520,4171,2025-05-10,0.0,Co-Educator
4274,4739,4471,2025-06-27,0.25,Educator
4275,5823,4369,2025-06-15,1.0,Invigilator
4276,2731,4251,2025-10-09,1.0,Co-Educator
4277,5473,4246,2025-12-02,0.5,Co-Educator
4278,4756,4305,2026-03-18,0.75,Invigilator
4279,1362,4054,2026-02-15,0.75,Co-Educator
4280,1940,4454,2026-02-16,0.5,Educator
4281,1129,4249,2026-04-19,1.0,Co-Educator
4282,5530,4457,2025-05-09,0.75,Educator
4283,3698,4073,2026-03-17,0.75,Educator
4284,5159,4128,2026-03-20,1.0,Co-Educator
4285,1852,4036,2025-08-17,0.75,Invigilator
4286,2315,4334,2026-02-13,0.25,Co-Educator
4287,3404,4412,2025-05-17,0.25,Invigilator
4288,1470,4098,2025-07-27,0.25,Co-Educator
4289,5351,4214,2025-05-28,0.5,Invigilator
4290,3563,4255,2026-05-08,0.5,Co-Educator
4291,3544,4386,2026-04-15,0.25,Educator
4292,1575,4276,2025-10-04,0.5,Educator
4293,1252,4235,2025-11-08,0.25,Invigilator
4294,4217,4428,2025-12-11,1.0,Invigilator
4295,1722,4129,2025-08-23,0.75,Educator
4296,3298,4199,2025-12-23,0.0,Invigilator
4297,5389,4378,2025-06-01,0.5,Invigilator
4298,2589,4445,2025-09-15,0.5,Co-Educator
4299,4847,4461,2025-11-10,0.25,Educator
4300,4951,4246,2025-12-23,0.25,Co-Educator
4301,3183,4281,2025-10-09,0.75,Educator
4302,2746,4058,2025-08-31,0.5,Invigilator
4303,4929,4283,2025-12-21,1.0,Educator
4304,5567,4097,2025-10-09,0.5,Educator
4305,3615,4293,2025-10-07,0.75,Co-Educator
4306,2254,4116,2025-10-11,1.0,Invigilator
4307,5087,4309,2026-02-11,0.25,Educator
4308,2922,4099,2026-02-06,0.75,Educator
4309,2574,4323,2025-10-17,0.75,Educator
4310,4222,4464,2025-05-27,1.0,Invigilator
4311,3428,4059,2025-08-17,0.25,Invigilator
4312,5634,4480,2026-04-03,0.5,Invigilator
4313,3366,4180,2026-03-24,0.75,Educator
4314,2068,4153,2026-01-03,0.75,Co-Educator
4315,4389,4187,2026-02-23,1.0,Educator
4316,5682,4128,2026-04-24,0.5,Co-Educator
4317,5230,4371,2025-11-10,0.75,Invigilator
4318,1406,4195,2025-09-16,0.5,Invigilator
4319,3575,4431,2025-09-14,0.0,Invigilator
4320,3788,4187,2025-08-20,0.5,Educator
4321,2479,4399,2026-04-05,1.0,Invigilator
4322,1033,4403,2026-01-22,0.0,Educator
4323,5928,4010,2026-04-16,0.5,Invigilator
4324,1682,4140,2025-05-26,0.25,Co-Educator
4325,3166,4389,2025-12-21,0.75,Invigilator
4326,3261,4357,2025-06-27,0.25,Invigilator
4327,2217,4457,2026-01-27,0.75,Educator
4328,5709,4425,2026-01-06,1.0,Educator
4329,3650,4486,2025-12-10,0.5,Co-Educator
4330,1063,4056,2025-09-29,0.75,Invigilator
4331,1053,4367,2026-03-14,0.5,Invigilator
4332,1113,4371,2025-06-18,1.0,Co-Educator
4333,1317,4488,2025-12-06,1.0,Invigilator
4334,3313,4461,2026-04-08,0.25,Educator
4335,1631,4116,2025-10-07,1.0,Educator
4336,4365,4301,2026-02-11,1.0,Educator
4337,3275,4257,2025-07-02,1.0,Co-Educator
4338,2555,4282,2026-01-09,0.25,Co-Educator
4339,3319,4377,2025-10-01,0.75,Invigilator
4340,5448,4451,2025-09-21,1.0,Educator
4341,2480,4489,2026-02-20,0.5,Co-Educator
4342,2610,4249,2025-06-11,0.75,Invigilator
4343,3251,4033,2025-05-17,1.0,Co-Educator
4344,2239,4300,2026-02-17,1.0,Educator
4345,3165,4353,2025-07-31,1.0,Invigilator
4346,4348,4234,2025-07-06,0.5,Invigilator
4347,2552,4289,2025-12-20,0.5,Co-Educator
4348,3916,4423,2025-05-09,0.25,Co-Educator
4349,5490,4113,2025-06-17,0.75,Invigilator
4350,5133,4163,2025-07-24,0.75,Co-Educator
4351,4366,4421,2025-06-19,0.75,Co-Educator
4352,2616,4106,2025-12-11,0.25,Co-Educator
4353,1292,4458,2025-07-22,0.25,Educator
4354,2820,4183,2025-11-11,0.75,Co-Educator
4355,4547,4495,2025-06-22,1.0,Educator
4356,4640,4200,2025-06-12,1.0,Educator
4357,3550,4495,2026-02-27,1.0,Co-Educator
4358,4384,4289,2025-10-21,0.25,Invigilator
4359,4306,4022,2026-03-01,0.75,Co-Educator
4360,3329,4268,2026-04-12,0.5,Educator
4361,1287,4287,2026-04-21,1.0,Educator
4362,5506,4104,2025-06-14,0.5,Educator
4363,4294,4143,2025-12-31,0.5,Invigilator
4364,4575,4240,2025-10-04,0.25,Co-Educator
4365,4848,4106,2026-01-19,0.75,Invigilator
4366,2356,4406,2025-12-31,0.5,Co-Educator
4367,3056,4023,2026-05-02,0.75,Educator
4368,3535,4087,2026-01-13,0.25,Co-Educator
4369,4050,4028,2026-04-06,0.25,Educator
4370,2064,4164,2026-02-07,0.25,Educator
4371,3229,4059,2025-08-07,0.5,Educator
4372,4488,4339,2025-11-06,1.0,Invigilator
4373,3962,4358,2026-02-22,0.5,Co-Educator
4374,4027,4487,2025-07-09,1.0,Co-Educator
4375,4255,4016,2025-12-23,0.5,Invigilator
4376,1899,4478,2025-12-05,1.0,Co-Educator
4377,1746,4425,2025-11-14,1.0,Co-Educator
4378,4949,4260,2025-06-08,0.75,Co-Educator
4379,3099,4056,2026-02-17,0.25,Invigilator
4380,2718,4366,2025-08-02,0.25,Educator
4381,4534,4110,2025-07-14,0.25,Educator
4382,4067,4450,2025-07-14,0.0,Co-Educator
4383,3026,4213,2026-04-24,0.75,Invigilator
4384,1036,4433,2025-05-08,0.0,Co-Educator
4385,3081,4041,2025-07-02,0.75,Co-Educator
4386,3968,4127,2025-09-21,0.75,Educator
4387,4332,4204,2026-05-08,0.5,Invigilator
4388,2018,4306,2025-07-27,0.0,Co-Educator
4389,3222,4324,2025-12-17,0.75,Educator
4390,5662,4395,2026-03-29,0.25,Invigilator
4391,5911,4457,2026-03-04,0.75,Educator
4392,3135,4461,2025-05-23,0.25,Invigilator
4393,1414,4211,2025-10-12,1.0,Invigilator
4394,2687,4297,2026-01-09,1.0,Educator
4395,2902,4366,2025-06-15,0.25,Educator
4396,2587,4326,2025-07-22,0.75,Co-Educator
4397,2269,4211,2025-08-05,0.75,Invigilator
4398,2588,4220,2025-05-22,0.75,Co-Educator
4399,3867,4212,2026-02-24,0.5,Co-Educator
4400,5723,4019,2025-12-13,0.75,Co-Educator
4401,1044,4493,2025-10-09,0.75,Educator
4402,1090,4068,2025-10-22,0.75,Co-Educator
4403,2370,4084,2026-01-05,0.5,Invigilator
4404,5981,4172,2025-07-30,0.75,Invigilator
4405,5774,4212,2025-11-10,1.0,Invigilator
4406,3135,4225,2025-08-08,1.0,Co-Educator
4407,1716,4369,2026-04-28,0.5,Invigilator
4408,1878,4456,2026-03-13,1.0,Invigilator
4409,3487,4434,2025-09-20,0.25,Invigilator
4410,1813,4367,2025-10-22,1.0,Invigilator
4411,3517,4298,2026-04-07,0.5,Co-Educator
4412,1179,4418,2025-09-09,1.0,Invigilator
4413,2284,4197,2026-04-12,1.0,Invigilator
4414,3822,4449,2026-02-06,0.75,Co-Educator
4415,1345,4335,2025-05-24,0.25,Co-Educator
4416,4773,4231,2025-09-17,0.25,Educator
4417,2055,4416,2026-01-26,1.0,Invigilator
4418,2827,4259,2025-05-15,0.75,Invigilator
4419,1905,4450,2025-10-13,0.75,Co-Educator
4420,2901,4019,2025-07-11,0.25,Co-Educator
4421,4606,4129,2025-10-16,1.0,Invigilator
4422,1158,4209,2025-06-22,1.0,Educator
4423,4392,4019,2026-02-06,1.0,Co-Educator
4424,1952,4201,2026-02-03,0.5,Co-Educator
4425,3506,4164,2025-08-22,0.5,Invigilator
4426,2292,4496,2026-01-17,0.5,Co-Educator
4427,2251,4133,2026-02-11,1.0,Invigilator
4428,2600,4474,2025-05-21,0.25,Co-Educator
4429,2655,4479,2025-05-18,0.5,Educator
4430,3593,4086,2025-11-15,0.75,Invigilator
4431,5568,4180,2025-06-10,0.5,Co-Educator
4432,3309,4076,2025-10-06,0.5,Educator
4433,1429,4299,2026-04-30,1.0,Co-Educator
4434,2069,4409,2026-03-20,0.25,Educator
4435,3977,4405,2025-08-19,1.0,Invigilator
4436,2600,4239,2025-09-26,0.0,Educator
4437,3048,4318,2025-12-10,0.25,Educator
4438,4214,4151,2025-06-22,1.0,Educator
4439,2635,4256,2025-07-14,0.75,Educator
4440,3165,4050,2026-03-16,0.75,Educator
4441,3277,4138,2025-05-14,1.0,Invigilator
4442,3057,4123,2026-03-09,0.75,Co-Educator
4443,5258,4309,2025-10-15,1.0,Invigilator
4444,3440,4492,2026-01-01,0.25,Invigilator
4445,4892,4370,2026-02-28,1.0,Co-Educator
4446,3101,4459,2025-05-27,1.0,Co-Educator
4447,3080,4068,2025-08-25,0.5,Co-Educator
4448,4792,4208,2025-08-19,0.75,Educator
4449,5361,4015,2026-05-02,0.25,Educator
4450,1848,4431,2026-01-16,0.75,Educator
4451,1825,4258,2025-05-19,1.0,Educator
4452,3505,4193,2026-04-20,1.0,Invigilator
4453,3209,4453,2026-03-05,0.5,Educator
4454,3552,4165,2025-08-22,0.75,Invigilator
4455,4252,4411,2025-07-18,0.75,Invigilator
4456,2831,4324,2025-06-17,1.0,Educator
4457,2988,4375,2026-04-27,0.5,Educator
4458,4515,4151,2025-05-20,0.5,Co-Educator
4459,3223,4198,2025-08-15,1.0,Educator
4460,1049,4289,2025-11-04,0.5,Educator
4461,3149,4307,2026-01-25,1.0,Educator
4462,4229,4418,2026-03-22,1.0,Educator
4463,2356,4054,2025-09-14,0.75,Educator
4464,5016,4468,2025-05-19,0.5,Co-Educator
4465,4789,4105,2025-11-12,0.75,Educator
4466,2069,4010,2026-02-19,0.5,Co-Educator
4467,5580,4303,2026-04-24,0.5,Educator
4468,3548,4480,2025-09-10,0.75,Educator
4469,2132,4453,2026-04-18,1.0,Educator
4470,2267,4234,2025-05-20,0.75,Educator
4471,5241,4433,2026-03-11,0.5,Co-Educator
4472,3633,4062,2025-10-22,0.25,Co-Educator
4473,3669,4015,2025-10-11,1.0,Educator
4474,3930,4344,2025-12-10,0.5,Educator
4475,5435,4404,2025-05-11,0.5,Invigilator
4476,1413,4189,2026-03-14,1.0,Co-Educator
4477,5785,4413,2026-03-14,1.0,Educator
4478,5935,4217,2025-12-06,0.5,Invigilator
4479,2523,4102,2025-06-06,0.5,Invigilator
4480,1169,4143,2025-05-22,1.0,Educator
4481,3489,4279,2026-03-29,0.25,Educator
4482,5352,4329,2026-03-25,1.0,Co-Educator
4483,2067,4477,2025-05-11,0.5,Invigilator
4484,5555,4102,2025-12-02,0.5,Educator
4485,5895,4484,2026-01-14,1.0,Co-Educator
4486,3984,4036,2025-11-11,0.25,Educator
4487,3708,4005,2026-04-09,1.0,Invigilator
4488,5223,4206,2026-03-24,1.0,Co-Educator
4489,5358,4280,2026-05-03,0.0,Invigilator
4490,1132,4346,2025-07-20,0.25,Educator
4491,3929,4072,2025-09-29,0.5,Educator
4492,4507,4448,2026-03-02,0.75,Co-Educator
4493,5065,4111,2025-09-24,0.0,Invigilator
4494,1533,4415,2026-02-24,0.25,Educator
4495,1612,4234,2026-04-15,0.75,Co-Educator
4496,5916,4216,2025-07-15,1.0,Invigilator
4497,5066,4313,2025-09-05,0.0,Educator
4498,2570,4202,2025-06-21,1.0,Co-Educator
4499,5539,4344,2026-01-21,1.0,Co-Educator
4500,4961,4002,2025-06-11,0.5,Co-Educator
4501,2010,4189,2025-10-31,1.0,Educator
4502,4139,4184,2025-12-10,0.25,Invigilator
4503,2669,4229,2025-07-31,0.0,Co-Educator
4504,3858,4453,2026-03-13,0.5,Invigilator
4505,1402,4019,2025-11-27,0.5,Educator
4506,5106,4263,2025-07-14,0.0,Invigilator
4507,2402,4005,2025-12-28,1.0,Invigilator
4508,2142,4446,2025-05-29,0.5,Invigilator
4509,3521,4056,2025-06-18,1.0,Co-Educator
4510,3028,4068,2026-02-24,0.25,Educator
4511,2564,4192,2025-07-24,0.25,Educator
4512,4073,4302,2026-03-16,0.5,Co-Educator
4513,5515,4305,2025-08-27,0.75,Invigilator
4514,2021,4040,2025-08-02,0.25,Co-Educator
4515,5978,4012,2026-02-28,0.5,Invigilator
4516,3300,4415,2026-04-09,0.5,Co-Educator
4517,2859,4337,2025-05-25,1.0,Co-Educator
4518,5729,4196,2025-12-12,0.75,Educator
4519,1886,4392,2025-10-19,0.25,Co-Educator
4520,3358,4375,2025-08-07,0.5,Educator
4521,5407,4132,2026-01-24,0.25,Educator
4522,4848,4102,2025-08-05,1.0,Co-Educator
4523,3530,4315,2025-09-30,1.0,Co-Educator
4524,1055,4434,2025-05-13,0.75,Invigilator
4525,5966,4066,2026-04-11,0.25,Educator
4526,5872,4492,2025-08-05,0.75,Educator
4527,5055,4497,2026-04-18,0.5,Invigilator
4528,4224,4159,2025-09-27,0.5,Co-Educator
4529,1047,4035,2025-06-20,0.5,Invigilator
4530,5174,4379,2026-03-18,0.75,Co-Educator
4531,3749,4103,2026-01-12,0.75,Co-Educator
4532,4580,4286,2025-09-03,0.25,Co-Educator
4533,4268,4108,2025-09-16,0.5,Educator
4534,1391,4485,2025-05-16,0.5,Educator
4535,2190,4114,2026-02-12,0.5,Co-Educator
4536,3437,4380,2025-07-08,0.25,Educator
4537,5295,4430,2025-05-28,0.25,Co-Educator
4538,2369,4154,2026-03-13,0.5,Educator
4539,3826,4038,2026-03-09,0.75,Educator
4540,4477,4074,2025-10-31,0.25,Educator
4541,5058,4366,2025-10-14,0.25,Co-Educator
4542,2124,4446,2025-10-09,0.5,Invigilator
4543,4512,4403,2025-05-23,0.5,Co-Educator
4544,4255,4078,2026-03-09,0.75,Invigilator
4545,5491,4132,2025-09-26,0.5,Educator
4546,5808,4236,2025-11-08,0.5,Co-Educator
4547,4875,4091,2025-05-22,0.0,Invigilator
4548,5034,4343,2025-06-17,0.25,Educator
4549,4333,4386,2025-05-20,0.5,Co-Educator
4550,2911,4472,2025-10-05,1.0,Co-Educator
4551,2186,4245,2025-09-29,1.0,Educator
4552,3333,4237,2026-02-03,0.25,Co-Educator
4553,1311,4115,2025-06-18,0.25,Invigilator
4554,4169,4136,2025-10-13,0.75,Educator
4555,3517,4026,2026-03-26,0.5,Invigilator
4556,5825,4203,2025-07-28,1.0,Educator
4557,3917,4403,2026-01-20,0.0,Co-Educator
4558,1150,4294,2026-04-24,0.75,Co-Educator
4559,5844,4375,2025-07-21,1.0,Co-Educator
4560,4170,4310,2025-07-21,0.0,Educator
4561,2855,4218,2025-12-21,0.25,Invigilator
4562,3397,4292,2025-10-22,0.5,Invigilator
4563,4599,4372,2025-10-18,0.25,Invigilator
4564,4706,4376,2025-05-28,0.5,Co-Educator
4565,1323,4002,2025-10-18,0.5,Educator
4566,3042,4128,2025-07-21,0.75,Educator
4567,5854,4258,2025-09-21,0.75,Educator
4568,5512,4249,2025-12-18,0.25,Educator
4569,1695,4021,2026-02-17,0.5,Invigilator
4570,2188,4150,2026-05-02,0.75,Co-Educator
4571,2088,4298,2025-12-02,0.75,Co-Educator
4572,3945,4170,2025-11-02,0.5,Educator
4573,3009,4056,2025-12-01,0.5,Educator
4574,5191,4275,2026-01-18,0.5,Co-Educator
4575,2318,4464,2026-03-07,0.25,Invigilator
4576,2400,4079,2025-06-29,1.0,Educator
4577,4902,4492,2025-09-04,0.5,Co-Educator
4578,4815,4375,2025-10-17,0.5,Co-Educator
4579,1855,4010,2025-06-13,0.5,Invigilator
4580,2229,4493,2025-05-13,1.0,Co-Educator
4581,2508,4256,2025-10-01,0.75,Educator
4582,4923,4241,2025-12-21,0.75,Educator
4583,2367,4090,2025-07-14,0.5,Invigilator
4584,1211,4146,2026-02-08,0.25,Co-Educator
4585,2622,4201,2025-11-13,0.5,Co-Educator
4586,5838,4294,2025-11-18,0.5,Invigilator
4587,2905,4422,2025-11-06,0.75,Educator
4588,5631,4161,2026-04-21,0.75,Co-Educator
4589,5731,4104,2025-08-02,0.5,Educator
4590,4178,4474,2025-07-18,0.5,Co-Educator
4591,4550,4181,2025-07-23,0.75,Educator
4592,3770,4092,2025-06-21,1.0,Educator
4593,5096,4238,2025-06-24,0.5,Invigilator
4594,5951,4009,2025-12-31,0.25,Educator
4595,1446,4098,2025-10-13,1.0,Educator
4596,4264,4285,2025-08-03,0.25,Invigilator
4597,4598,4443,2026-04-22,0.75,Co-Educator
4598,5679,4468,2026-03-18,0.0,Co-Educator
4599,1980,4377,2025-07-26,1.0,Co-Educator
4600,3528,4397,2025-06-30,1.0,Invigilator
4601,5884,4355,2025-08-29,0.25,Invigilator
4602,5042,4374,2025-09-28,0.25,Invigilator
4603,1125,4303,2025-07-02,0.5,Educator
4604,1161,4093,2025-07-21,0.75,Educator
4605,5186,4158,2025-05-20,1.0,Educator
4606,5501,4062,2026-04-24,0.0,Invigilator
4607,1290,4104,2026-04-20,0.25,Co-Educator
4608,4457,4443,2025-08-15,0.25,Educator
4609,3649,4075,2025-05-31,0.75,Co-Educator
4610,5730,4123,2025-11-27,0.5,Invigilator
4611,2497,4305,2025-06-17,1.0,Invigilator
4612,4536,4149,2025-10-11,0.5,Invigilator
4613,4032,4114,2026-02-14,0.75,Educator
4614,5419,4466,2026-03-18,0.5,Co-Educator
4615,3340,4471,2025-10-25,1.0,Co-Educator
4616,1549,4166,2025-06-11,0.5,Educator
4617,3099,4313,2026-04-07,0.5,Co-Educator
4618,3814,4033,2025-12-09,0.75,Invigilator
4619,5179,4160,2026-01-14,0.75,Invigilator
4620,2836,4005,2025-09-08,1.0,Invigilator
4621,2287,4192,2025-11-06,1.0,Co-Educator
4622,5981,4012,2025-10-18,0.75,Invigilator
4623,3559,4035,2026-04-26,0.75,Invigilator
4624,2596,4192,2025-08-18,0.25,Co-Educator
4625,5410,4001,2025-06-08,0.25,Invigilator
4626,3488,4428,2025-07-17,0.5,Invigilator
4627,5100,4342,2026-03-27,0.75,Co-Educator
4628,2485,4453,2026-05-02,0.0,Educator
4629,4906,4342,2026-03-02,0.25,Co-Educator
4630,2996,4445,2026-01-01,0.75,Educator
4631,2485,4365,2025-10-12,1.0,Invigilator
4632,5387,4045,2025-11-25,0.25,Educator
4633,4941,4330,2026-02-06,0.75,Invigilator
4634,3910,4270,2025-07-22,0.75,Invigilator
4635,4560,4296,2026-04-17,0.75,Co-Educator
4636,2323,4497,2025-05-20,0.5,Educator
4637,3522,4093,2026-02-05,0.25,Co-Educator
4638,5065,4201,2025-12-03,0.25,Invigilator
4639,4233,4232,2025-06-17,0.25,Co-Educator
4640,5526,4251,2025-12-01,0.5,Educator
4641,2594,4239,2025-12-01,1.0,Educator
4642,2779,4086,2025-10-13,1.0,Educator
4643,1051,4072,2025-08-12,0.75,Educator
4644,2171,4386,2025-10-20,1.0,Invigilator
4645,1071,4032,2026-02-25,0.25,Co-Educator
4646,4991,4389,2025-07-14,0.25,Invigilator
4647,3807,4041,2025-09-13,0.5,Invigilator
4648,1283,4060,2025-06-15,1.0,Invigilator
4649,3293,4023,2026-05-02,0.25,Invigilator
4650,5086,4362,2026-02-18,1.0,Co-Educator
4651,4003,4253,2025-09-09,0.25,Invigilator
4652,4722,4284,2026-03-12,0.75,Co-Educator
4653,3073,4499,2025-09-11,0.25,Co-Educator
4654,3173,4273,2026-04-15,1.0,Co-Educator
4655,1890,4030,2025-07-22,0.75,Educator
4656,2695,4134,2025-11-19,0.75,Co-Educator
4657,4859,4379,2026-01-02,0.5,Co-Educator
4658,3150,4349,2025-08-14,0.5,Co-Educator
4659,3978,4102,2025-09-25,0.25,Co-Educator
4660,3849,4227,2026-02-01,1.0,Invigilator
4661,5947,4301,2026-02-02,0.25,Co-Educator
4662,3775,4123,2025-11-25,0.75,Co-Educator
4663,1374,4172,2026-02-08,0.25,Invigilator
4664,1707,4027,2026-03-18,1.0,Co-Educator
4665,3625,4172,2026-04-22,0.5,Co-Educator
4666,2449,4053,2025-09-29,0.0,Educator
4667,4019,4462,2026-04-04,1.0,Co-Educator
4668,4990,4009,2026-01-04,1.0,Invigilator
4669,4972,4427,2026-05-04,1.0,Invigilator
4670,5381,4389,2025-07-15,0.25,Invigilator
4671,1918,4102,2025-12-27,0.25,Co-Educator
4672,5446,4312,2026-02-05,0.75,Co-Educator
4673,3949,4295,2025-06-25,0.5,Invigilator
4674,4581,4394,2025-11-14,0.75,Invigilator
4675,1161,4205,2025-10-27,1.0,Co-Educator
4676,5426,4163,2025-08-18,0.75,Co-Educator
4677,5132,4103,2026-03-09,0.5,Invigilator
4678,4246,4444,2025-08-27,1.0,Educator
4679,1907,4456,2026-01-10,0.5,Co-Educator
4680,2362,4084,2025-12-03,1.0,Educator
4681,1489,4456,2025-12-16,0.5,Invigilator
4682,4662,4328,2025-06-16,1.0,Educator
4683,4722,4237,2025-05-23,0.75,Invigilator
4684,3499,4340,2025-12-20,0.75,Educator
4685,2507,4108,2025-09-28,0.25,Co-Educator
4686,5476,4109,2025-12-01,1.0,Invigilator
4687,3889,4045,2025-10-15,0.5,Educator
4688,4594,4017,2025-12-20,0.75,Invigilator
4689,4570,4202,2025-09-10,1.0,Educator
4690,4404,4407,2026-01-12,0.75,Co-Educator
4691,1722,4430,2025-09-19,0.5,Invigilator
4692,5017,4186,2026-04-03,0.5,Educator
4693,4306,4111,2025-08-03,0.5,Educator
4694,5501,4150,2025-09-27,0.75,Invigilator
4695,5404,4084,2025-12-09,0.5,Co-Educator
4696,3361,4027,2026-04-11,0.0,Invigilator
4697,1684,4261,2025-09-26,0.5,Co-Educator
4698,5681,4324,2025-06-19,0.75,Educator
4699,5305,4191,2025-11-20,0.75,Invigilator
4700,1566,4003,2025-08-31,0.25,Educator
4701,2330,4160,2025-06-06,1.0,Co-Educator
4702,4209,4364,2025-07-21,0.0,Invigilator
4703,2826,4310,2026-05-06,0.5,Educator
4704,4535,4080,2026-02-06,0.25,Educator
4705,1972,4294,2025-11-03,0.25,Co-Educator
4706,2518,4414,2025-05-21,0.75,Invigilator
4707,3511,4305,2025-09-07,1.0,Co-Educator
4708,1289,4140,2026-03-07,0.0,Invigilator
4709,5143,4079,2025-11-26,0.25,Educator
4710,3964,4252,2026-04-18,0.75,Invigilator
4711,3398,4076,2026-02-15,0.25,Co-Educator
4712,1560,4138,2026-04-28,0.5,Co-Educator
4713,4647,4003,2026-04-04,1.0,Co-Educator
4714,2492,4251,2026-01-11,0.5,Co-Educator
4715,1705,4368,2025-11-14,0.25,Educator
4716,1014,4403,2025-05-26,0.5,Co-Educator
4717,4362,4478,2025-12-01,0.75,Invigilator
4718,2468,4133,2025-09-26,0.25,Educator
4719,4641,4301,2025-09-18,1.0,Invigilator
4720,2633,4134,2025-07-12,1.0,Co-Educator
4721,4855,4203,2025-05-11,1.0,Educator
4722,5263,4062,2026-01-05,1.0,Invigilator
4723,4644,4274,2025-09-18,0.25,Invigilator
4724,2116,4438,2025-06-26,0.0,Educator
4725,5290,4016,2026-01-28,0.25,Educator
4726,5695,4420,2025-12-25,0.25,Educator
4727,5822,4151,2025-06-02,0.25,Co-Educator
4728,3648,4312,2025-07-04,1.0,Co-Educator
4729,3803,4053,2026-01-17,0.5,Educator
4730,5127,4322,2026-01-23,0.75,Co-Educator
4731,3022,4276,2025-12-02,0.5,Co-Educator
4732,4437,4316,2025-06-24,0.25,Invigilator
4733,1430,4273,2025-12-04,0.5,Co-Educator
4734,3545,4364,2025-07-09,0.5,Co-Educator
4735,3174,4469,2026-01-08,1.0,Invigilator
4736,3975,4282,2025-12-10,0.5,Invigilator
4737,4043,4281,2025-09-06,0.75,Invigilator
4738,1346,4154,2026-04-18,0.5,Educator
4739,5925,4190,2025-09-29,1.0,Invigilator
4740,4459,4344,2025-11-21,0.25,Invigilator
4741,3507,4252,2025-10-18,0.75,Co-Educator
4742,5564,4232,2025-05-22,0.25,Educator
4743,5089,4149,2026-02-02,1.0,Invigilator
4744,5565,4159,2025-12-06,0.5,Co-Educator
4745,4518,4129,2026-04-08,0.5,Co-Educator
4746,4249,4252,2026-04-27,1.0,Invigilator
4747,2878,4310,2025-09-01,1.0,Co-Educator
4748,2949,4330,2025-05-08,1.0,Co-Educator
4749,2594,4409,2025-10-22,0.0,Educator
4750,1102,4019,2026-01-02,0.25,Invigilator
4751,5057,4253,2025-05-21,0.5,Invigilator
4752,5544,4225,2025-12-05,0.5,Invigilator
4753,5465,4427,2025-07-15,0.75,Co-Educator
4754,2437,4052,2025-10-04,1.0,Invigilator
4755,3272,4096,2025-09-05,0.5,Invigilator
4756,2911,4030,2025-05-17,0.75,Co-Educator
4757,5193,4366,2026-01-13,0.25,Co-Educator
4758,1363,4457,2025-11-14,0.75,Co-Educator
4759,4651,4438,2025-08-22,0.75,Educator
4760,3465,4204,2026-04-01,0.0,Invigilator
4761,5996,4033,2025-12-03,0.25,Co-Educator
4762,1147,4359,2026-03-24,0.75,Co-Educator
4763,1831,4448,2026-02-16,1.0,Co-Educator
4764,5443,4050,2026-03-17,0.5,Invigilator
4765,1602,4323,2025-08-30,0.75,Educator
4766,2935,4059,2025-09-28,0.75,Invigilator
4767,4138,4413,2025-06-03,0.25,Co-Educator
